6432.1	2456444	0.5000166507635133	0.5000166507637158	17.50
6432.1	2456444	0.5000291988468032	0.5000291988469479	12.50
6432.1	2456444	0.5000378335903363	0.5000378335905388	17.50
6432.1	2456444	0.5000613463190688	0.5000613463193148	21.25
6432.1	2456444	0.5001410830889617	0.5001410830893090	30.01
6432.1	2456444	0.5001434572046302	0.5001434572048038	15.00
6432.1	2456444	0.5001681384817135	0.5001681384819305	18.75
6432.1	2456444	0.5001877959233223	0.5001877959235538	20.00
6432.1	2456444	0.5002042703409294	0.5002042703412332	26.24
6432.1	2456444	0.5002070285824080	0.5002070285825960	16.25
6432.1	2456444	0.5002191615268380	0.5002191615270259	16.24
6432.1	2456444	0.5002314374406256	0.5002314374410162	33.75
6432.1	2456444	0.5002453602189242	0.5002453602191411	18.74
6432.1	2456444	0.5002868144681284	0.5002868144683889	22.50
6432.1	2456444	0.5003950258558165	0.5003950258559757	13.76
6432.1	2456444	0.5004045285403362	0.5004045285405533	18.75
6432.1	2456444	0.5004284909684901	0.5004284909687650	23.75
6432.1	2456444	0.5004293722723241	0.5004293722724977	15.00
6432.1	2456444	0.5004697890004490	0.5004697890006949	21.25
6432.1	2456444	0.5004942205795144	0.5004942205798183	26.25
6432.1	2456444	0.5004947497526915	0.5004947497528796	16.25
6432.1	2456444	0.5005036817189241	0.5005036817191846	22.50
6432.1	2456444	0.5005332053745086	0.5005332053746967	16.25
6432.1	2456444	0.5005353590889617	0.5005353590892656	26.25
6432.1	2456444	0.5005709161130937	0.5005709161133831	25.01
6432.1	2456444	0.5006098203964995	0.5006098203967020	17.50
6432.1	2456444	0.5006453015758686	0.5006453015760856	18.74
6432.1	2456444	0.5006595264599978	0.5006595264602292	19.99
6432.1	2456444	0.5006867085320753	0.5006867085323211	21.24
6432.1	2456444	0.5007098286479171	0.5007098286480908	15.00
6432.1	2456444	0.5007319135161898	0.5007319135165080	27.49
6432.1	2456444	0.5007443890380503	0.5007443890383108	22.50
6432.1	2456444	0.5007916920498414	0.5007916920501596	27.49
6432.1	2456444	0.5008145030239299	0.5008145030241326	17.51
6432.1	2456444	0.5008222446092164	0.5008222446094189	17.50
6432.1	2456444	0.5008843783254491	0.5008843783256227	15.00
6432.1	2456444	0.5009277472611695	0.5009277472613721	17.51
6432.1	2456444	0.5010198709253767	0.5010198709257095	28.76
6432.1	2456444	0.5010468965503334	0.5010468965505648	19.99
6432.1	2456444	0.5010675939992193	0.5010675939994508	20.00
6432.1	2456444	0.5010980650536608	0.5010980650538489	16.25
6432.1	2456444	0.5012082430177958	0.5012082430179983	17.50
6432.1	2456444	0.5012095551587390	0.5012095551590138	23.74
6432.1	2456444	0.5012531703270550	0.5012531703273299	23.75
6432.1	2456444	0.5012892390988287	0.5012892390990168	16.25
6432.1	2456444	0.5012892390990457	0.5012892390991469	8.75
6432.1	2456444	0.5013265291571186	0.5013265291573935	23.75
6432.1	2456444	0.5013366394224977	0.5013366394227291	19.99
6432.1	2456444	0.5013859720875440	0.5013859720876742	11.25
6432.1	2456444	0.5013881802705301	0.5013881802707182	16.25
6432.1	2456444	0.5014139931717020	0.5014139931719045	17.50
6432.1	2456444	0.5015173464488142	0.5015173464491036	25.01
6432.1	2456444	0.5015259340862563	0.5015259340864878	20.00
6432.1	2456444	0.5015729900003478	0.5015729900006660	27.49
6432.1	2456444	0.5016038935539647	0.5016038935542539	24.99
6432.1	2456444	0.5016605282925497	0.5016605282928102	22.50
6432.1	2456444	0.5016818794183020	0.5016818794185480	21.26
6432.1	2456444	0.5017590466504346	0.5017590466506516	18.75
6432.1	2456444	0.5017744575921013	0.5017744575922893	16.25
6432.1	2456444	0.5017855074333484	0.5017855074335799	20.00
6432.1	2456444	0.5018101642676944	0.5018101642679259	20.00
6432.1	2456444	0.5018234388429983	0.5018234388432442	21.25
6432.1	2456444	0.5018591134776191	0.5018591134778073	16.26
6432.1	2456444	0.5018638456571476	0.5018638456573211	14.99
6432.1	2456444	0.5018695014434901	0.5018695014436781	16.25
6432.1	2456444	0.5018734612947633	0.5018734612949948	20.00
6432.1	2456444	0.5019220321473385	0.5019220321476857	30.00
6432.1	2456444	0.5019228092359236	0.5019228092360972	15.00
6432.1	2456444	0.5019969118439676	0.5019969118441989	19.99
6432.1	2456444	0.5020188100271417	0.5020188100273443	17.51
6432.1	2456444	0.5020269374746679	0.5020269374748849	18.75
6432.1	2456444	0.5020358337363142	0.5020358337365313	18.75
6432.1	2456444	0.5020877293664212	0.5020877293666672	21.26
6432.1	2456444	0.5022779541329867	0.5022779541332182	20.00
6432.1	2456444	0.5022995127395260	0.5022995127398443	27.50
6432.1	2456444	0.5023225202583773	0.5023225202585364	13.75
6432.1	2456444	0.5024007453196331	0.5024007453198791	21.26
6432.1	2456444	0.5024194253686493	0.5024194253687939	12.50
6432.1	2456444	0.5024353002010711	0.5024353002012447	15.00
6432.1	2456444	0.5024489934473964	0.5024489934478160	36.26
6432.1	2456444	0.5024586955143524	0.5024586955145550	17.51
6432.1	2456444	0.5024693075899600	0.5024693075902060	21.26
6432.1	2456444	0.5025218003604751	0.5025218003607210	21.25
6432.1	2456444	0.5025318153082037	0.5025318153085075	26.25
6432.1	2456444	0.5025731426112708	0.5025731426114299	13.75
6432.1	2456444	0.5026692895027494	0.5026692895029229	14.99
6432.1	2456444	0.5026786504615457	0.5026786504617916	21.25
6432.1	2456444	0.5026904233281979	0.5026904233284004	17.50
6432.1	2456444	0.5027688066328708	0.5027688066330879	18.75
6432.1	2456444	0.5027892923373414	0.5027892923375150	15.00
6432.1	2456444	0.5028523571311059	0.5028523571312505	12.50
6432.1	2456444	0.5028596926041093	0.5028596926042396	11.25
6432.1	2456444	0.5028873491511869	0.5028873491514473	22.49
6432.1	2456444	0.5029074658999282	0.5029074659000874	13.76
6432.1	2456444	0.5029135848582326	0.5029135848584785	21.25
6432.1	2456444	0.5030436099090283	0.5030436099092453	18.75
6432.1	2456444	0.5030443976019103	0.5030443976021417	19.99
6432.1	2456444	0.5030556954788344	0.5030556954790225	16.25
6432.1	2456444	0.5030700147781979	0.5030700147783859	16.24
6432.1	2456444	0.5030754620144103	0.5030754620145693	13.74
6432.1	2456444	0.5030996140018235	0.5030996140020983	23.75
6432.1	2456444	0.5031293572758108	0.5031293572759844	15.00
6432.1	2456444	0.5031370729431139	0.5031370729432587	12.51
6432.1	2456444	0.5031742866382528	0.5031742866387013	38.75
6432.1	2456444	0.5031917914312216	0.5031917914313953	15.00
6432.1	2456444	0.5032191343616470	0.5032191343618785	20.00
6432.1	2456444	0.5032226835190400	0.5032226835193293	25.00
6432.1	2456444	0.5032310514418263	0.5032310514420434	18.75
6432.1	2456444	0.5032831813493640	0.5032831813495665	17.50
6432.1	2456444	0.5033019465880793	0.5033019465883107	20.00
6432.1	2456444	0.5033306763649457	0.5033306763650903	12.50
6432.1	2456444	0.5033575060385277	0.5033575060387447	18.75
6432.1	2456444	0.5033750436095636	0.5033750436097372	14.99
6432.1	2456444	0.5034565559723096	0.5034565559725556	21.25
6432.1	2456444	0.5034837440176945	0.5034837440179114	18.74
6432.1	2456444	0.5034913382439820	0.5034913382442280	21.26
6432.1	2456444	0.5035075465649456	0.5035075465652205	23.75
6432.1	2456444	0.5035078270085508	0.5035078270088403	25.02
6432.1	2456444	0.5035083924118640	0.5035083924120087	12.51
6432.1	2456444	0.5035439627482067	0.5035439627484525	21.24
6432.1	2456444	0.5035582298665081	0.5035582298668119	26.24
6432.1	2456444	0.5035797457883976	0.5035797457885711	14.99
6432.1	2456444	0.5036497344008396	0.5036497344010711	20.00
6432.1	2456444	0.5036539038132385	0.5036539038134844	21.25
6432.1	2456444	0.5037023233875439	0.5037023233878188	23.75
6432.1	2456444	0.5037277594078564	0.5037277594080301	15.00
6432.1	2456444	0.5037332777513026	0.5037332777514907	16.25
6432.1	2456444	0.5037369479290080	0.5037369479292830	23.76
6432.1	2456444	0.5038267748778507	0.5038267748780677	18.75
6432.1	2456444	0.5038394508421445	0.5038394508423616	18.75
6432.1	2456444	0.5038842994962245	0.5038842994963836	13.75
6432.1	2456444	0.5039151783084351	0.5039151783085654	11.25
6432.1	2456444	0.5039448784569306	0.5039448784570607	11.24
6432.1	2456444	0.5040419106199513	0.5040419106201683	18.75
6432.1	2456444	0.5040881699005070	0.5040881699006805	14.99
6432.1	2456444	0.5040881699007528	0.5040881699007673	1.26
6432.1	2456444	0.5041724012633108	0.5041724012635567	21.25
6432.1	2456444	0.5041983232258107	0.5041983232261434	28.75
6432.1	2456444	0.5042135001768958	0.5042135001771707	23.75
6432.1	2456444	0.5042135001772140	0.5042135001772720	5.01
6432.1	2456444	0.5042854282088837	0.5042854282091151	20.00
6432.1	2456444	0.5043152517516787	0.5043152517519103	20.01
6432.1	2456444	0.5043202378695608	0.5043202378698067	21.25
6432.1	2456444	0.5043325788499716	0.5043325788502611	25.01
6432.1	2456444	0.5043393976928681	0.5043393976930560	16.24
6432.1	2456444	0.5044294966697344	0.5044294966699947	22.49
6432.1	2456444	0.5044747100393668	0.5044747100395839	18.75
6432.1	2456444	0.5044928418844479	0.5044928418846504	17.50
6432.1	2456444	0.5044946359277493	0.5044946359279664	18.75
6432.1	2456444	0.5045264220398877	0.5045264220401192	20.00
6432.1	2456444	0.5046415070499716	0.5046415070501596	16.25
6432.1	2456444	0.5046713447510711	0.5046713447513026	20.00
6432.1	2456444	0.5046836467977870	0.5046836467980040	18.75
6432.1	2456444	0.5046918315073211	0.5046918315074947	15.00
6432.1	2456444	0.5047256666961232	0.5047256666963114	16.26
6432.1	2456444	0.5047692005776915	0.5047692005779230	20.00
6432.1	2456444	0.5047766341339849	0.5047766341342019	18.75
6432.1	2456444	0.5048380934828709	0.5048380934830445	15.00
6432.1	2456444	0.5049516522520839	0.5049516522524311	30.00
6432.1	2456444	0.5049858400147430	0.5049858400149599	18.74
6432.1	2456444	0.5050053815871967	0.5050053815876308	37.51
6432.1	2456444	0.5050495262891643	0.5050495262893668	17.50
6432.1	2456444	0.5050961859218467	0.5050961859220348	16.25
6432.1	2456444	0.5051332667106632	0.5051332667108368	15.00
6432.1	2456444	0.5052059736753333	0.5052059736755359	17.51
6432.1	2456444	0.5052631537413633	0.5052631537418408	41.26
6432.1	2456444	0.5053997029456313	0.5053997029458339	17.51
6432.1	2456444	0.5054600088724687	0.5054600088727437	23.76
6432.1	2456444	0.5054977988335508	0.5054977988337100	13.76
6432.1	2456444	0.5055047639661608	0.5055047639665081	30.00
6432.1	2456444	0.5055149889835654	0.5055149889837679	17.50
6432.1	2456444	0.5055238362657702	0.5055238362659583	16.25
6432.1	2456444	0.5055520304395404	0.5055520304397719	20.00
6432.1	2456444	0.5056077078109670	0.5056077078112419	23.75
6432.1	2456444	0.5056256951400180	0.5056256951403796	31.24
6432.1	2456444	0.5056722772692280	0.5056722772694594	19.99
6432.1	2456444	0.5057263810571186	0.5057263810573357	18.75
6432.1	2456444	0.5057327102407847	0.5057327102411174	28.75
6432.1	2456444	0.5057437957332181	0.5057437957334352	18.75
6432.1	2456444	0.5057654167755937	0.5057654167758396	21.25
6432.1	2456444	0.5058080690210220	0.5058080690212824	22.49
6432.1	2456444	0.5058198822940110	0.5058198822942135	17.50
6432.1	2456444	0.5058261731647720	0.5058261731649312	13.76
6432.1	2456444	0.5058395569210219	0.5058395569212968	23.75
6432.1	2456444	0.5058666323776626	0.5058666323778073	12.50
6432.1	2456444	0.5058883611514039	0.5058883611517222	27.50
6432.1	2456444	0.5059201083783426	0.5059201083785596	18.75
6432.1	2456444	0.5059312344470925	0.5059312344473240	20.00
6432.1	2456444	0.5059377355363287	0.5059377355365458	18.75
